Thread ID,URL line
1276,"""Nice, that is more easy to read too! Can you pls elaborate on what you mean by boundaries?; Didn't know either, bookmarked! thanks""
"
1277,"""it's JS, <@Malena>  it is pure nonsense by default, I don't know how removing newlines counts for efficiency in transferring it around""
"
1278,"i’m playing around with pyminifier tm <@Malena>
"
1279,"You want 10 business days after the current date?
"
1280,":thumbsup_all:
"
1281,"<https://pypi.org/project/mysqlclient/1.3.13/>; <https://pypi.org/project/mysqlclient/1.3.13/#files>; You might need to build it yourself
"
1282,"yeah I was afraid of that. lol; was hoping for the lazy way out. haha; I very seldom build from source - do you know of any tutorials on that by any chance?; I know where to get the .tar.gz and where all the stuff *should* end up :slightly_smiling_face:
"
1283,"yea I just confirmed 1.4.2 will be good w/ the client and also will future proof it for when they upgrade; thanks!
"
1284,":neutral_face:
"
1285,"""<@Hiroko> The rules are: the robot must have a random name starting with 2 uppercase letters followed by 3 numbers. Each time you create one you can not repeat the name of another. Each time the robot is reset it must give a different name. The exercise passed the excersism tests but I would like to improve it if possible to also learn.; <@Jorge> It's weird but the exercise passed all the excersism tests, I'm going to review anyway what you told me, I'm using python 3 and obviously I want to improve my code and learn""
"
1286,"
"
1287,"
"
1288,"
"
1289,"
"
1290,"ah ok and passes what ever is left over to the parent; TIL :stuck_out_tongue:
"
1291,"""How do you check if a class has a method and in case call that method or return something else?; cls.foo(a) if hasattr(cls, 'foo') else True; or with getattr?""
"
1292,"very nice; i'm on the site now; Quite nice; i like the discontinued project for domain monitor; that is always a tool people charge a lot of money for; do you do any side projects for fun?
"
1293,"<https://github.com/sayanarijit?tab=repositories>; I just joined the company. I’m yet to get permanent""
"
1294,"""<@Ashley> Woow thanks for the suggestions, I'll use it as best practice! thanks again""
"
1295,"""I'm not sure what the Java warning is about, but floats can be inherently weird at edge cases:
"
1296,"""I think I’ll have to pause deployment for a bit :sweat_smile:; <@Nigel> in the case of upon installation extension building, that means that you’d have to install it on the server to test the build?""
"
1297,"""Seems to work:
"
1298,"what cases?
"
1299,"""You won't know, generally, short of seeing errors when you try to run things. Generally you don't want the name collisions that would cause such confusion""
"
1300,"""Interesting, is weird as when I go check the website or paste the link it works.""
"
1301,"    datetime.strftime(start_date, '%m-%d-%Y') + ' ' +
"
1302,"		format='%(asctime)s: %(message)s',
"
1303,"Cool thanks <@Hiroko> :taco:
"
1304,"""Anyone know how to return a custom error message with a 40x status code in Flask? I've tried regular make_response with text, aborts, jsonifys and i can't get it to return a response body EVER; ```def etresponse2(e = '', statuscode = 404, headers = None):
"
1305,"You guys need more information to help me with this? :disappointed:
"
1306,"""ooh I see, thanks for the help <@Ashley> I will try that then""
"
1307,"""I am getting this error on a fresh brand spanken new python 3.7 venv.  This is the first command after creating and activating the venv.  Any ideas why?  I mean the error is clear but I dont know why it would be a problem.
"
1308,"Installing collected packages: pip
"
1309,"""If not map, you can still go with list comprehension""
"
1310,"""In case u want use multi threading or multiprocessing, u can use inbuilt concurrent.features module""
"
1311,"```
"
1312,"can you give me code for that
"
1313,"import time
"
1314,"driver.execute_script('window.scrollTo(1, 500);')
"
1315,"
"
1316,"""None; Yup, This is my snippet. Here I can able to scrape comments. How can I scape the replies ? where it lies in snippet""
"
1317,"""Yeah exactly what method I need to apply for this ? comments.list ?; How to define that in my snippet; I have taken the reply count with
"
1318,"""Why not add the key by volume?
"
1319,"oh we are using recursion... cool <@Corina>; not a homework.. just wanted to know how thats really done
"
1320,"""<@Corrin> if you want help, you should provide more details and a question.  as is, your statement doesn’t have a question and covers quite a broad area""
"
1321,"Maybe try the Google Places API?
"
1322,"
"
1323,"sweet thanks guys!; What would you recommend for importing csv and creating csv
"
1324,"
"
1325,"hmm seems like way beyond my use; isnt there some simple package you would recommend
"
1326,"None; I cant access with hash for some reason
"
1327,"""<@Taneka> <https://blog.sqreen.com/from-ruby-to-python/>; if you;re used to ruby, there will be alot more explicitness with python; ryby seems to like implicitness, whereas python is explicit""
"
1328,"That's my impression as well when I did ruby for a weekend
"
1329,"""Hi Guys,
"
1330,"&gt; About 3,130,000 results""
"
1331,"Yes can you explain what data you want to multiply row or column or full csv file ??
"
1332,"""hey guys! using the redis queue (rd.Queue), is it possible that a created job knows his id, when the processing method is called?""
"
1333,"you can use pandas library as well
"
1334,"but how can i let it read my file?
"
1335,"<@Teresa> the question is python
"
1336,"I recall reading some article saying neither; Oh I guess what I read is true <@Hiroko> thanks
"
1337,"• <https://www.dreamincode.net/forums/topic/78802-martyr2s-mega-project-ideas-list/>
"
1338,"• <https://github.com/karan/Projects/>
"
1339,"
"
1340,"• <https://www.codetriage.com/?language=Python>
"
1341,"• <https://github.com/MunGell/awesome-for-beginners#python>""
"
1342,"""Hey has anyone tried this app Link Reminder? It's in the Slack `New &amp; Noteworthy` section: <http://r.labfortysix.com/link-reminder-1>
"
1343,"
"
1344,"""I’m using <https://github.com/python-mode/python-mode>
"
1345,"not sure if it has a solution for that problem.""
"
1346," r = <http://requests.post|requests.post>(url=""""<http://localhost:5000/todo/api/v1.0/tasks>"""", data={'title' : """"Third data""""})""
"
1347,"""seems like you are also missing flask part there; ```from flask import Flask
"
1348,"""I’ve had a look at that. My view seems to work, but the link I’m trying to create on my index page seems to be the culprit.""
"
1349,"Does anyone know how to let it just your own filename without the random name string? The TemporaryFile (not NamedTemporaryFile) function doesnt have a name attirbute so I can't use it in other functions""
"
1350,"but then the whole idea of having a temp file is gone...; it should be removed automatically after sending. so i have a send email function within the with tempfile as: context provider
"
1351,"""<@Roxie> I just used it, and found that some videos have no tags, as you mentioned. It's necessary to check in advance if tags are contained :smile:; <@Roxie> It would be nice if you could write the details of the error here : )""
"
1352,"isn't that more for running the whole think? my primary problem is that while editing a file pycharm gives me a yellow dotted line bellow variable names if they are unresolved references. i would prefer not having to run all unit tests to verify whether i made a typo in a variable.
"
1353,"""Hi thanks much for the reference; I have one more query. Some videos comments are disabled, how can I set the condition same like tags?; How can I check the condition if the comments are disabled""
"
1354,"I do use a mac for all of my testing.  Thanks huge for this!; <@Clemmie>
"
1355,"What do you call the first branch of a freshly minted repo? :thinking_face:; The dev process is product owner creates the repo and I as a dev creates branches that I work on.; `Initial-branch` / `first-branch` / `pineapple`?
"
1356,"
"
1357,"Im trying to get statistics for commentcount and comments text and comment id from snippet; The reason for this issue?; Where I'm went wrong
"
1358,"string
"
1359,"""please tell me if i am abusing this slack and channel by asking questions about the code? thank you.
"
1360,"This message was deleted.
"
1361,"this hit us pretty good with a refactor I did with some beat tasks; and passed code review
"
1362,"Thanks. I should have posted my question in Astropy so have done that now. 
"
1363,"""good bot; I have a function with a line that includes `org_client = boto3.client('organizations')` which is supposed to crawl through my Orgs AWS Accounts and list them.
"
1364,"so by specifying the access_key_id and secret_access_key it will point to that specific account vs my entire org?
"
1365,"if there are dependencies on anything besides the standard lib they are not simple scripts
"
1366,"What I’m talking about here is how to setup a dev/qa/prod environment
"
1367,"what up
"
1368,"
"
1369,"how do i get the checksum?
"
1370,"but in a more robust way?
"
1371,":thinking_face:
"
1372,"So <@Letty> how is this more robust than adding the venv’s python path in my `#!`?; For every script; Is it actually better?
"
1373,"I tried adjusting the batch size per the django docs to create limited amount of records at a time, but that seems to have no effect.
"
1374,"
"
1375,"Ok...; `results = ga.get(request=self.request)`; I assume this returns a Django queryset?; Or something from `values`?
"
1376,"""Gotcha ; <https://docs.djangoproject.com/en/2.2/ref/settings/#std:setting-CONN_MAX_AGE>; Do you have a setting for that?; Non-zero, I mean""
"
1377,"I did not; just set it to `None` now and will give it a try
"
1378,"""`""""CONN_MAX_AGE"""": None,` in the database settings still throws the error :disappointed:; reading up on that bug, am I missing something or was it closed without any fixes?""
"
1379,"Anyone around?
"
1380,"""I installed `cairo` and `py2cairo` it know gives this error ``` /home/roaa/anaconda3/envs/PhD/lib/python2.7/site-packages/graph_tool/draw/cairo_draw.py:1499: RuntimeWarning: Error importing Gtk module: No module named gi; GTK+ drawing will not work.
"
1381,"""<@Javier> as <@Ike> said, you're adding each item twice. But, in addition to that, if each `item` isn't just an int, float, or string, you'll likely have to provide a custom sorting key, which is just a function that takes an individual item, and returns the value you want it to be sorted by; <@Roxie> you'd have to give us more context, but the error tells you a likely reason for your problem.""
"
1382,"""How do you handle in celery running of a 2nd stage only when a 1st stage is complete.
"
1383,"what are the __values__ in python compared to powershell?
"
1384,"so it seems my function is returning the value twice.
"
1385,"One thing I wish I could do was just create Python desktop apps in visual studio with the same drag and drop controls I'd use in c#; there's iron python and all sorts of other things but they look ugly
"
1386,"""yeah, the two biggies are flask and django""
"
1387,"
"
1388,"thanks
"
